year,area_id,ind_code,region_avg_emp,region_tot_wage,region_avg_wage,region_avg_wage_all_industries,region_boundary_low,region_boundary_high,wage_cat
2009,522,55,25361,3074712791,121248.9091124167,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,522,56,88254,2996847516,33974.15292224715,51179.26565530039,40943.41252424032,61415.118786360465,Low
2009,522,61,20821,798456078,38344.78901109457,51179.26565530039,40943.41252424032,61415.118786360465,Low
2009,522,62,142502,6641740757,46625.14597689857,51179.26565530039,40943.41252424032,61415.118786360465,Mid
2009,522,71,20968,788171773,37587.02251049218,51179.26565530039,40943.41252424032,61415.118786360465,Low
2009,522,72,122430,2083955888,17012.26104712897,51179.26565530039,40943.41252424032,61415.118786360465,Low
2009,522,81,41764,1396360221,33424.449286466814,51179.26565530039,40943.41252424032,61415.118786360465,Low
2009,522,99,122,10196932,83569.96721311475,51179.26565530039,40943.41252424032,61415.118786360465,High
2009,523,00,1182470,2320524298,51730.27661082311,51730.27661082311,41384.22128865849,62076.33193298773,Average
2009,523,1,28252,2074877934,73451.09514370664,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,11,1762,48865745,27718.921679909196,51730.27661082311,41384.22128865849,62076.33193298773,Low
2009,523,2,35111,1954310292,55658.915553530234,51730.27661082311,41384.22128865849,62076.33193298773,Mid
2009,523,21,8311,1071778224,128945.49055468656,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,22,3577,309387485,86502.09449259155,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,23,67468,3368654547,49940.008300231224,51730.27661082311,41384.22128865849,62076.33193298773,Mid
2009,523,3,111153,5071267375,45625.52877565158,51730.27661082311,41384.22128865849,62076.33193298773,Mid
2009,523,31-33,63103,3850530726,61020.38033057065,51730.27661082311,41384.22128865849,62076.33193298773,Mid
2009,523,42,62493,4312281946,68997.83086105644,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,44-45,120707,3326500569,27554.885599012483,51730.27661082311,41384.22128865849,62076.33193298773,Low
2009,523,48-49,41597,1798814583,43249.94148616487,51730.27661082311,41384.22128865849,62076.33193298773,Mid
2009,523,51,46296,3729276484,80566.54752030413,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,52,66336,2874990311,76673.63549204051,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,53,23991,1103791686,46006.724188237255,51730.27661082311,41384.22128865849,62076.33193298773,Mid
2009,523,54,100103,4937314058,81554.29243878805,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,55,23444,2919277039,124533.49889097424,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,523,56,79107,2712726119,34311.974566094024,51730.27661082311,41384.22128865849,62076.33193298773,Low
2009,523,61,18451,735375789,39849.783317977344,51730.27661082311,41384.22128865849,62076.33193298773,Low
2009,523,62,117438,5533669465,47136.53216165125,51730.27661082311,41384.22128865849,62076.33193298773,Mid
2009,523,71,20559,825768667,40164.51520015565,51730.27661082311,41384.22128865849,62076.33193298773,Low
2009,523,72,105351,1859100877,17638.464561323577,51730.27661082311,41384.22128865849,62076.33193298773,Low
2009,523,81,35832,1205515237,33632.124693011836,51730.27661082311,41384.22128865849,62076.33193298773,Low
2009,523,99,111,8765400,78953.33333333333,51730.27661082311,41384.22128865849,62076.33193298773,High
2009,601,00,136961,2998926754,38801.44429436117,38801.44429436117,31041.155435488938,46561.73315323341,Average
2009,601,1,2679,166787655,62266.98170959313,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,11,1329,35389868,26627.286681715577,38801.44429436117,31041.155435488938,46561.73315323341,Low
2009,601,2,3158,148409218,46989.986067131096,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,21,7655,550580361,71922.55519268452,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,22,923,63391236,68680.61971830986,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,23,13411,681329960,50800.9329654761,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,3,18933,719752354,38011.30512861142,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,601,31-33,5019,188270553,37522.37736600917,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,601,42,4353,213714643,49085.849758787044,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,44-45,17810,472051229,26517.103649635035,38801.44429436117,31041.155435488938,46561.73315323341,Low
2009,601,48-49,4064,162916563,40074.188976377955,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,601,51,1721,63343904,36816.21150493899,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,601,52,3922,202048385,51529.30851606323,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,53,3016,105446380,34959.31034482759,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,601,54,5116,248000414,48472.32447224394,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,55,440,31698474,72046,38801.44429436117,31041.155435488938,46561.73315323341,High
2009,601,56,5218,162138027,31067.90724415485,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,601,61,678,17063637,25159.793510324485,38801.44429436117,31041.155435488938,46561.73315323341,Low
2009,601,62,15244,618323704,40553.31067961165,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,601,71,1560,24864779,15952.266666666666,38801.44429436117,31041.155435488938,46561.73315323341,Low
2009,601,72,14903,254263693,17057.810910554923,38801.44429436117,31041.155435488938,46561.73315323341,Low
2009,601,81,3952,120575100,30499.276315789473,38801.44429436117,31041.155435488938,46561.73315323341,Low
2009,601,99,5,213267,42660.8,38801.44429436117,31041.155435488938,46561.73315323341,Mid
2009,602,00,141133,5019334020,35560.257459276,35560.257459276,28448.2059674208,42672.3089511312,Average
2009,602,1,2895,159979146,55267.12677029361,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,11,665,18327204,27558.74887218045,35560.257459276,28448.2059674208,42672.3089511312,Low
2009,602,2,2102,99380069,47276.75737392959,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,21,1660,130423417,78573.3156626506,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,22,509,31898513,62674.71119842829,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,23,11590,514464697,44383.70491803279,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,3,21484,804430070,37443.89927387823,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,31-33,2694,96877275,35950.7423904974,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,42,1866,99606182,53386.33226152197,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,44-45,16957,461277489,27206.346641504984,35560.257459276,28448.2059674208,42672.3089511312,Low
2009,602,48-49,2170,85783899,39532.772350230414,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,51,1743,77236786,44315.87378083764,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,52,3206,175268397,54655.71428571428,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,53,5320,200699365,37724.211278195486,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,54,4994,271911545,54449.00841009211,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,55,315,29255770,92879.92380952381,35560.257459276,28448.2059674208,42672.3089511312,High
2009,602,56,5515,175642886,31847.355213055303,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,61,776,28151174,36283.201030927834,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,62,10813,437896909,40491.557939517246,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,71,9536,257407532,26986.674916107382,35560.257459276,28448.2059674208,42672.3089511312,Low
2009,602,72,26931,570416285,21185.2298095132,35560.257459276,28448.2059674208,42672.3089511312,Low
2009,602,81,3915,123122773,31439.744572158364,35560.257459276,28448.2059674208,42672.3089511312,Mid
2009,602,99,NA,0,NA,35560.257459276,28448.2059674208,42672.3089511312,NA
2009,603,00,1832593,4310256335,48638.0067216234,48638.0067216234,38910.405377298724,58365.60806594808,Average
2009,603,1,46598,3241196957,69562.19039443752,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,11,6267,180159844,28746.52433381203,48638.0067216234,38910.405377298724,58365.60806594808,Low
2009,603,2,45580,2413276167,52944.68301886792,48638.0067216234,38910.405377298724,58365.60806594808,Mid
2009,603,21,12032,1300864637,108103.3670212766,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,22,5461,459679664,84177.78282365866,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,23,102465,4929309229,48111.11911384375,48638.0067216234,38910.405377298724,58365.60806594808,Mid
2009,603,3,186431,8048558185,43166.51955951532,48638.0067216234,38910.405377298724,58365.60806594808,Mid
2009,603,31-33,117324,7070847906,60274.00248883434,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,42,80302,5328451856,66349.96279046599,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,44-45,195150,5219790946,26743.487553164232,48638.0067216234,38910.405377298724,58365.60806594808,Low
2009,603,48-49,51363,2162283484,42100.531511009875,48638.0067216234,38910.405377298724,58365.60806594808,Mid
2009,603,51,66423,5183672756,78053.09209159478,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,52,90416,4169464994,70570.9790745001,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,53,33943,1426070020,42014.08502489467,48638.0067216234,38910.405377298724,58365.60806594808,Mid
2009,603,54,154485,9117032423,79899.82724536363,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,55,26939,3189677252,118414.72081369019,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,603,56,117443,3927315339,33450.02954624797,48638.0067216234,38910.405377298724,58365.60806594808,Low
2009,603,61,26124,968135648,37054.83096003675,48638.0067216234,38910.405377298724,58365.60806594808,Low
2009,603,62,192095,8689249178,45247.45885108931,48638.0067216234,38910.405377298724,58365.60806594808,Mid
2009,603,71,31177,1019309317,32688.430573820446,48638.0067216234,38910.405377298724,58365.60806594808,Low
2009,603,72,169819,2834711244,16687.40044400214,48638.0067216234,38910.405377298724,58365.60806594808,Low
2009,603,81,55778,1847752000,33119.05618702714,48638.0067216234,38910.405377298724,58365.60806594808,Low
2009,603,99,166,12947550,77990.60240963855,48638.0067216234,38910.405377298724,58365.60806594808,High
2009,604,00,72438,2187461086,30197.869736878434,30197.869736878434,24158.29578950275,36237.44368425412,Average
2009,604,1,1290,59695434,46275.243410852716,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,11,5370,156079469,29068.794040968343,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,2,4415,179153917,40578.043941109856,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,21,1177,65860079,55961.14528462192,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,22,590,40701285,68985.22711864406,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,23,3128,115853317,37038.7621483376,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,3,16045,440600634,27461.17893424743,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,31-33,4405,152158867,34536.47582292849,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,42,2743,102111169,37223.65876777251,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,44-45,8040,177869345,22122.766169154227,30197.869736878434,24158.29578950275,36237.44368425412,Low
2009,604,48-49,1262,48462050,38402.1236133122,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,51,848,26431093,31162.287735849055,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,52,2241,87421728,39009.44399821508,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,53,520,13804979,26553.9,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,54,1372,47114722,34329.17201166181,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,55,158,7811883,49442.126582278484,30197.869736878434,24158.29578950275,36237.44368425412,High
2009,604,56,1066,23651707,22181.365853658535,30197.869736878434,24158.29578950275,36237.44368425412,Low
2009,604,61,41,1243810,30328.682926829268,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,62,7422,234836177,31637.375909458366,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,71,482,6401822,13282.439834024895,30197.869736878434,24158.29578950275,36237.44368425412,Low
2009,604,72,5903,71800491,12162.679315602236,30197.869736878434,24158.29578950275,36237.44368425412,Low
2009,604,81,1396,34711784,24876.151862464183,30197.869736878434,24158.29578950275,36237.44368425412,Mid
2009,604,92,NA,0,NA,30197.869736878434,24158.29578950275,36237.44368425412,NA
2009,604,99,NA,0,NA,30197.869736878434,24158.29578950275,36237.44368425412,NA
2010,501,00,26598,860328230,32344.783968719454,32344.783968719454,25875.827174975566,38813.74076246334,Average
2010,501,1,367,17812308,48526.91008174387,32344.783968719454,25875.827174975566,38813.74076246334,High
2010,501,11,1988,60482989,30416.99195171026,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,2,1604,66854532,41694.663341645886,32344.783968719454,25875.827174975566,38813.74076246334,High
2010,501,21,715,41953185,58690.472727272725,32344.783968719454,25875.827174975566,38813.74076246334,High
2010,501,22,280,20774732,74202.5142857143,32344.783968719454,25875.827174975566,38813.74076246334,High
2010,501,23,1067,47475154,44489.728209934394,32344.783968719454,25875.827174975566,38813.74076246334,High
2010,501,3,5144,146068650,28411.954898911354,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,31-33,2983,109327551,36661.70834730138,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,42,1163,44933827,38646.41788478074,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,44-45,2725,60955256,22374.006605504586,32344.783968719454,25875.827174975566,38813.74076246334,Low
2010,501,48-49,616,23590900,38300.44805194805,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,51,441,15997342,36278.31292517007,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,52,755,30500354,40404.13774834437,32344.783968719454,25875.827174975566,38813.74076246334,High
2010,501,53,135,3486531,25815.11111111111,32344.783968719454,25875.827174975566,38813.74076246334,Low
2010,501,54,454,14340002,31603.057268722467,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,55,23,1733100,75348,32344.783968719454,25875.827174975566,38813.74076246334,High
2010,501,56,469,10626950,22672.99786780384,32344.783968719454,25875.827174975566,38813.74076246334,Low
2010,501,61,NA,0,NA,32344.783968719454,25875.827174975566,38813.74076246334,NA
2010,501,62,2734,89896539,32896.44769568398,32344.783968719454,25875.827174975566,38813.74076246334,Mid
2010,501,71,110,1025244,9319.818181818182,32344.783968719454,25875.827174975566,38813.74076246334,Low
